Compound,Isomer,Breed,Parity,Feed_Type,Scenario,GOF_Passed,Exposure_Stop_Day,Total_Days,Milk_Conc_End_Exposure,t50_depuration_days,t90_depuration_days,t_below_reg_limit_days
PFHxA,Linear,Saanen,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.0005016523306350335,,,
PFHxA,Linear,Saanen,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.00039597176917807443,,,
PFHxS,Linear,Alpine,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.0013830775995225175,,,
PFHxS,Linear,Alpine,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.0013830775995225175,,,
PFHxS,Linear,Alpine,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.001746785027132086,211.160955703604,234.12220643032362,200.0
PFHxS,Linear,Alpine,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.0009220517330150119,,,
PFHxS,Linear,Alpine,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.0009220517330150119,,,
PFHxS,Linear,Alpine,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.0011645233514213907,211.160955703604,234.12220643032364,200.0
PFHxS,Linear,Alpine,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.0009220517330150119,,,
PFHxS,Linear,Alpine,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.0009220517330150119,,,
PFHxS,Linear,Alpine,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.0011645233514213907,211.160955703604,234.12220643032364,200.0
PFHxS,Linear,Alpine,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.001274956446522636,,,
PFHxS,Linear,Alpine,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.001274956446522636,,,
PFHxS,Linear,Alpine,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.0014845486304186802,211.31172463461888,234.61514370248034,200.0
PFHxS,Linear,Alpine,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.0008499709643484243,,,
PFHxS,Linear,Alpine,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.0008499709643484243,,,
PFHxS,Linear,Alpine,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.0009896990869457869,211.3117246346189,234.61514370248034,200.0
PFHxS,Linear,Alpine,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.0008499709643484243,,,
PFHxS,Linear,Alpine,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.0008499709643484243,,,
PFHxS,Linear,Alpine,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.0009896990869457869,211.3117246346189,234.61514370248034,200.0
PFHxS,Linear,Saanen,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.0013517772720465946,,,
PFHxS,Linear,Saanen,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.0013517772720465946,,,
PFHxS,Linear,Saanen,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.0016919510471676614,211.17910783194588,234.18001245433078,200.0
PFHxS,Linear,Saanen,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.0009011848480310633,,,
PFHxS,Linear,Saanen,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.0009011848480310633,,,
PFHxS,Linear,Saanen,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.0011279673647784409,211.17910783194586,234.18001245433078,200.0
PFHxS,Linear,Saanen,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.0009011848480310633,,,
PFHxS,Linear,Saanen,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.0009011848480310633,,,
PFHxS,Linear,Saanen,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.0011279673647784409,211.17910783194586,234.18001245433078,200.0
PFHxS,Linear,Saanen,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.0012161673851025284,,,
PFHxS,Linear,Saanen,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.0012161673851025284,,,
PFHxS,Linear,Saanen,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.0014007871393894894,211.33342085417087,234.68160554203655,200.0
PFHxS,Linear,Saanen,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.000810778256735019,,,
PFHxS,Linear,Saanen,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.000810778256735019,,,
PFHxS,Linear,Saanen,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.0009338580929263262,211.33342085417087,234.68160554203658,200.0
PFHxS,Linear,Saanen,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.000810778256735019,,,
PFHxS,Linear,Saanen,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.000810778256735019,,,
PFHxS,Linear,Saanen,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.0009338580929263262,211.33342085417087,234.68160554203658,200.0
PFNA,Linear,Alpine,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.0022384042641715508,,,
PFNA,Linear,Alpine,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.0022384042641715508,,,
PFNA,Linear,Alpine,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.002776393901978457,201.5284472498581,201.95294349770862,200.0
PFNA,Linear,Alpine,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.0044768085283431016,,,
PFNA,Linear,Alpine,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.0044768085283431016,,,
PFNA,Linear,Alpine,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.005552787803956914,201.5284472498581,201.95294349770862,200.0
PFNA,Linear,Alpine,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.0029845390188954013,,,
PFNA,Linear,Alpine,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.0029845390188954013,,,
PFNA,Linear,Alpine,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.003701858535971276,201.5284472498581,201.95294349770862,200.0
PFNA,Linear,Alpine,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.0020545150325771344,,,
PFNA,Linear,Alpine,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.0020545150325771344,,,
PFNA,Linear,Alpine,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.002367545814710448,201.52893197177355,201.95331728444484,200.0
PFNA,Linear,Alpine,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.004109030065154269,,,
PFNA,Linear,Alpine,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.004109030065154269,,,
PFNA,Linear,Alpine,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.004735091629420896,201.52893197177355,201.95331728444484,200.0
PFNA,Linear,Alpine,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.002739353376769513,,,
PFNA,Linear,Alpine,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.002739353376769513,,,
PFNA,Linear,Alpine,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0031567277529472642,201.52893197177355,201.95331728444484,200.0
PFNA,Linear,Saanen,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.0021883949378591365,,,
PFNA,Linear,Saanen,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.0021883949378591365,,,
PFNA,Linear,Saanen,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.002691402017755746,201.5285145253434,201.95300495850663,200.0
PFNA,Linear,Saanen,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.004376789875718273,,,
PFNA,Linear,Saanen,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.004376789875718273,,,
PFNA,Linear,Saanen,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.005382804035511492,201.5285145253434,201.95300495850663,200.0
PFNA,Linear,Saanen,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.0029178599171455167,,,
PFNA,Linear,Saanen,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.0029178599171455167,,,
PFNA,Linear,Saanen,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0035885360236743292,201.5285145253434,201.95300495850663,200.0
PFNA,Linear,Saanen,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,0.0019615075074435073,,,
PFNA,Linear,Saanen,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,0.0019615075074435073,,,
PFNA,Linear,Saanen,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,0.002237313420964109,201.52902468838718,201.9534053725423,200.0
PFNA,Linear,Saanen,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.0039230150148870145,,,
PFNA,Linear,Saanen,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.0039230150148870145,,,
PFNA,Linear,Saanen,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.004474626841928218,201.52902468838718,201.9534053725423,200.0
PFNA,Linear,Saanen,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,0.0026153433432580097,,,
PFNA,Linear,Saanen,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,0.0026153433432580097,,,
PFNA,Linear,Saanen,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,0.0029830845612854777,201.52902468838718,201.9534053725423,200.0
PFNS,Branched,Alpine,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.1034220367405708,,,
PFNS,Branched,Alpine,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.5171101837028538,,,
PFNS,Branched,Alpine,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.12279419966040572,218.21757924745813,258.10608311594706,
PFNS,Branched,Alpine,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.1034220367405708,,,
PFNS,Branched,Alpine,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.5171101837028538,,,
PFNS,Branched,Alpine,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.12279419966040572,218.21757924745813,258.10608311594706,
PFNS,Branched,Alpine,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.1034220367405708,,,
PFNS,Branched,Alpine,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.5171101837028538,,,
PFNS,Branched,Alpine,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.12279419966040572,218.21757924745813,258.10608311594706,
PFNS,Branched,Alpine,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.09844074655861103,,,
PFNS,Branched,Alpine,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.49220373279305524,,,
PFNS,Branched,Alpine,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.11003371588047293,219.35901635351638,261.81508575345555,
PFNS,Branched,Alpine,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.09844074655861103,,,
PFNS,Branched,Alpine,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.49220373279305524,,,
PFNS,Branched,Alpine,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.11003371588047293,219.35901635351638,261.81508575345555,
PFNS,Branched,Alpine,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.09844074655861103,,,
PFNS,Branched,Alpine,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.49220373279305524,,,
PFNS,Branched,Alpine,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.11003371588047293,219.35901635351638,261.81508575345555,
PFNS,Branched,Saanen,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.10164762011825315,,,
PFNS,Branched,Saanen,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.5082381005912657,,,
PFNS,Branched,Saanen,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.12005434031399707,218.39201431115478,258.6554480160839,
PFNS,Branched,Saanen,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.10164762011825315,,,
PFNS,Branched,Saanen,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.5082381005912657,,,
PFNS,Branched,Saanen,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.12005434031399707,218.39201431115478,258.6554480160839,
PFNS,Branched,Saanen,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.10164762011825315,,,
PFNS,Branched,Saanen,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.5082381005912657,,,
PFNS,Branched,Saanen,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.12005434031399707,218.39201431115478,258.6554480160839,
PFNS,Branched,Saanen,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.094782129397027,,,
PFNS,Branched,Saanen,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.473910646985135,,,
PFNS,Branched,Saanen,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.10527751553373789,219.63077601448717,262.6756618250449,
PFNS,Branched,Saanen,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.094782129397027,,,
PFNS,Branched,Saanen,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.473910646985135,,,
PFNS,Branched,Saanen,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.10527751553373789,219.63077601448717,262.6756618250449,
PFNS,Branched,Saanen,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.094782129397027,,,
PFNS,Branched,Saanen,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.473910646985135,,,
PFNS,Branched,Saanen,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.10527751553373789,219.63077601448717,262.6756618250449,
PFNS,Linear,Alpine,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.08802933882265643,,,
PFNS,Linear,Alpine,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.4401466941132821,,,
PFNS,Linear,Alpine,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.10524401226799039,214.35419773493362,244.9395889857187,
PFNS,Linear,Alpine,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.08802933882265643,,,
PFNS,Linear,Alpine,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.4401466941132821,,,
PFNS,Linear,Alpine,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.10524401226799039,214.35419773493362,244.9395889857187,
PFNS,Linear,Alpine,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.08802933882265643,,,
PFNS,Linear,Alpine,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.4401466941132821,,,
PFNS,Linear,Alpine,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.10524401226799039,214.35419773493362,244.9395889857187,
PFNS,Linear,Alpine,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.0831680641802164,,,
PFNS,Linear,Alpine,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.41584032090108214,,,
PFNS,Linear,Alpine,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.09346661015072906,215.08434815217134,247.31362627685252,
PFNS,Linear,Alpine,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.0831680641802164,,,
PFNS,Linear,Alpine,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.41584032090108214,,,
PFNS,Linear,Alpine,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.09346661015072906,215.08434815217134,247.31362627685252,
PFNS,Linear,Alpine,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.0831680641802164,,,
PFNS,Linear,Alpine,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.41584032090108214,,,
PFNS,Linear,Alpine,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.09346661015072906,215.08434815217134,247.31362627685252,
PFNS,Linear,Saanen,primiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.08642871287325528,,,
PFNS,Linear,Saanen,primiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.4321435643662764,,,
PFNS,Linear,Saanen,primiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.10274163522305141,214.46872569899776,245.3059147204865,
PFNS,Linear,Saanen,primiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.08642871287325528,,,
PFNS,Linear,Saanen,primiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.4321435643662764,,,
PFNS,Linear,Saanen,primiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.10274163522305141,214.46872569899776,245.3059147204865,
PFNS,Linear,Saanen,primiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.08642871287325528,,,
PFNS,Linear,Saanen,primiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.4321435643662764,,,
PFNS,Linear,Saanen,primiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.10274163522305141,214.46872569899776,245.3059147204865,
PFNS,Linear,Saanen,multiparous,grass_silage,EXPO_LOW,1.0,300.0,300.0,0.07994727891779191,,,
PFNS,Linear,Saanen,multiparous,grass_silage,EXPO_HIGH,1.0,300.0,300.0,0.3997363945889596,,,
PFNS,Linear,Saanen,multiparous,grass_silage,EXPO_DEP,1.0,200.0,300.0,0.08922836318882915,215.26345426310166,247.87183272920322,
PFNS,Linear,Saanen,multiparous,maize_silage,EXPO_LOW,1.0,300.0,300.0,0.07994727891779191,,,
PFNS,Linear,Saanen,multiparous,maize_silage,EXPO_HIGH,1.0,300.0,300.0,0.3997363945889596,,,
PFNS,Linear,Saanen,multiparous,maize_silage,EXPO_DEP,1.0,200.0,300.0,0.08922836318882915,215.26345426310166,247.87183272920322,
PFNS,Linear,Saanen,multiparous,lucerne,EXPO_LOW,1.0,300.0,300.0,0.07994727891779191,,,
PFNS,Linear,Saanen,multiparous,lucerne,EXPO_HIGH,1.0,300.0,300.0,0.3997363945889596,,,
PFNS,Linear,Saanen,multiparous,lucerne,EXPO_DEP,1.0,200.0,300.0,0.08922836318882915,215.26345426310166,247.87183272920322,
PFOA,Branched,Alpine,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,5.316345031194217e-05,,,
PFOA,Branched,Alpine,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,5.316345031194217e-05,,,
PFOA,Branched,Alpine,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,6.661939477332213e-05,201.58254842538665,202.31911204630367,200.0
PFOA,Branched,Alpine,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.00010632690062388435,,,
PFOA,Branched,Alpine,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.00010632690062388435,,,
PFOA,Branched,Alpine,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.00013323878954664425,201.58254842538665,202.31911204630367,200.0
PFOA,Branched,Alpine,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,5.316345031194217e-05,,,
PFOA,Branched,Alpine,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,5.316345031194217e-05,,,
PFOA,Branched,Alpine,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,6.661939477332213e-05,201.58254842538665,202.31911204630367,200.0
PFOA,Branched,Alpine,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,4.8640431663297475e-05,,,
PFOA,Branched,Alpine,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,4.8640431663297475e-05,,,
PFOA,Branched,Alpine,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,5.640457969323855e-05,201.5830400315326,202.32053023824028,200.0
PFOA,Branched,Alpine,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,9.728086332659495e-05,,,
PFOA,Branched,Alpine,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,9.728086332659495e-05,,,
PFOA,Branched,Alpine,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.0001128091593864771,201.5830400315326,202.32053023824028,200.0
PFOA,Branched,Alpine,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,4.8640431663297475e-05,,,
PFOA,Branched,Alpine,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,4.8640431663297475e-05,,,
PFOA,Branched,Alpine,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,5.640457969323855e-05,201.5830400315326,202.32053023824028,200.0
PFOA,Branched,Saanen,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,5.193995326004873e-05,,,
PFOA,Branched,Saanen,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,5.193995326004873e-05,,,
PFOA,Branched,Saanen,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,6.449491953794203e-05,201.5826109730602,202.31930355424862,200.0
PFOA,Branched,Saanen,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,0.00010387990652009746,,,
PFOA,Branched,Saanen,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,0.00010387990652009746,,,
PFOA,Branched,Saanen,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.00012898983907588406,201.5826109730602,202.31930355424862,200.0
PFOA,Branched,Saanen,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,5.193995326004873e-05,,,
PFOA,Branched,Saanen,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,5.193995326004873e-05,,,
PFOA,Branched,Saanen,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,6.449491953794203e-05,201.5826109730602,202.31930355424862,200.0
PFOA,Branched,Saanen,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,4.6382483241508655e-05,,,
PFOA,Branched,Saanen,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,4.6382483241508655e-05,,,
PFOA,Branched,Saanen,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,5.319960546565317e-05,201.58312121389486,202.32077614218483,200.0
PFOA,Branched,Saanen,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,9.276496648301731e-05,,,
PFOA,Branched,Saanen,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,9.276496648301731e-05,,,
PFOA,Branched,Saanen,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.00010639921093130634,201.58312121389486,202.32077614218483,200.0
PFOA,Branched,Saanen,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,4.6382483241508655e-05,,,
PFOA,Branched,Saanen,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,4.6382483241508655e-05,,,
PFOA,Branched,Saanen,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,5.319960546565317e-05,201.58312121389486,202.32077614218483,200.0
PFOA,Linear,Alpine,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,4.095764439665747e-05,,,
PFOA,Linear,Alpine,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,4.095764439665747e-05,,,
PFOA,Linear,Alpine,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,5.134297836507583e-05,201.66902005774537,202.77486821344223,200.0
PFOA,Linear,Alpine,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,8.191528879331494e-05,,,
PFOA,Linear,Alpine,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,8.191528879331494e-05,,,
PFOA,Linear,Alpine,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,0.00010268595673015166,201.66902005774537,202.77486821344223,200.0
PFOA,Linear,Alpine,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,4.095764439665747e-05,,,
PFOA,Linear,Alpine,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,4.095764439665747e-05,,,
PFOA,Linear,Alpine,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,5.134297836507583e-05,201.66902005774537,202.77486821344223,200.0
PFOA,Linear,Alpine,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,3.747401768965375e-05,,,
PFOA,Linear,Alpine,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,3.747401768965375e-05,,,
PFOA,Linear,Alpine,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,4.3464895168518246e-05,201.66967597754925,202.77591049924814,200.0
PFOA,Linear,Alpine,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,7.49480353793075e-05,,,
PFOA,Linear,Alpine,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,7.49480353793075e-05,,,
PFOA,Linear,Alpine,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,8.692979033703649e-05,201.66967597754925,202.77591049924814,200.0
PFOA,Linear,Alpine,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,3.747401768965375e-05,,,
PFOA,Linear,Alpine,multiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,3.747401768965375e-05,,,
PFOA,Linear,Alpine,multiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,4.3464895168518246e-05,201.66967597754925,202.77591049924814,200.0
PFOA,Linear,Saanen,primiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,4.001457067346883e-05,,,
PFOA,Linear,Saanen,primiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,4.001457067346883e-05,,,
PFOA,Linear,Saanen,primiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,4.970432748122664e-05,201.66910201430576,202.77499998166297,200.0
PFOA,Linear,Saanen,primiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,8.002914134693766e-05,,,
PFOA,Linear,Saanen,primiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,8.002914134693766e-05,,,
PFOA,Linear,Saanen,primiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,9.940865496245329e-05,201.66910201430576,202.77499998166297,200.0
PFOA,Linear,Saanen,primiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,4.001457067346883e-05,,,
PFOA,Linear,Saanen,primiparous,lucerne,EXPO_HIGH,0.0,300.0,300.0,4.001457067346883e-05,,,
PFOA,Linear,Saanen,primiparous,lucerne,EXPO_DEP,0.0,200.0,300.0,4.970432748122664e-05,201.66910201430576,202.77499998166297,200.0
PFOA,Linear,Saanen,multiparous,grass_silage,EXPO_LOW,0.0,300.0,300.0,3.5733521431431316e-05,,,
PFOA,Linear,Saanen,multiparous,grass_silage,EXPO_HIGH,0.0,300.0,300.0,3.5733521431431316e-05,,,
PFOA,Linear,Saanen,multiparous,grass_silage,EXPO_DEP,0.0,200.0,300.0,4.099342436419056e-05,201.66978008401247,202.7760725511288,200.0
PFOA,Linear,Saanen,multiparous,maize_silage,EXPO_LOW,0.0,300.0,300.0,7.146704286286263e-05,,,
PFOA,Linear,Saanen,multiparous,maize_silage,EXPO_HIGH,0.0,300.0,300.0,7.146704286286263e-05,,,
PFOA,Linear,Saanen,multiparous,maize_silage,EXPO_DEP,0.0,200.0,300.0,8.198684872838112e-05,201.66978008401247,202.7760725511288,200.0
PFOA,Linear,Saanen,multiparous,lucerne,EXPO_LOW,0.0,300.0,300.0,3.5733521431431316e-05,,,
