Day,Animal,Feed_Intake_kg_day,total_dm_intake_kg_per_d,dm_digestibility_pct,feces_dm_kg_per_d,feces_wet_kg_per_d,feces_volume_l_per_d
120,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
121,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
122,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
123,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
124,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
125,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
126,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
127,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
128,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
129,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
130,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
131,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
132,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
133,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
134,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
135,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
136,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
137,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
138,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
139,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
140,E3,1.3302160593356984,1.8302160593356984,58.0,0.7686907449209934,2.641548951618535,2.641548951618535
0,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
1,E4,0.3405353111899386,0.8405353111899386,58.0,0.35302483069977425,0.929012712367827,0.929012712367827
2,E4,0.3405353111899386,0.8405353111899386,58.0,0.35302483069977425,0.929012712367827,0.929012712367827
3,E4,0.3405353111899386,0.8405353111899386,58.0,0.35302483069977425,0.929012712367827,0.929012712367827
4,E4,0.3405353111899386,0.8405353111899386,58.0,0.35302483069977425,0.929012712367827,0.929012712367827
5,E4,0.3405353111899386,0.8405353111899386,58.0,0.35302483069977425,0.929012712367827,0.929012712367827
6,E4,0.3405353111899386,0.8405353111899386,58.0,0.35302483069977425,0.929012712367827,0.929012712367827
7,E4,0.3405353111899386,0.8405353111899386,58.0,0.35302483069977425,0.929012712367827,0.929012712367827
8,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
9,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
10,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
11,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
12,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
13,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
14,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
15,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
16,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
17,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
18,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
19,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
20,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
21,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
22,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
23,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
24,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
25,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
26,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
27,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
28,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
29,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
30,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
31,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
32,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
33,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
34,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
35,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
36,E4,1.3848435988390846,1.8848435988390846,58.0,0.7916343115124156,2.0832481881905673,2.0832481881905673
37,E4,1.3848435988390846,1.8848435988390846,58.0,0.7916343115124156,2.0832481881905673,2.0832481881905673
38,E4,1.3848435988390846,1.8848435988390846,58.0,0.7916343115124156,2.0832481881905673,2.0832481881905673
39,E4,1.3848435988390846,1.8848435988390846,58.0,0.7916343115124156,2.0832481881905673,2.0832481881905673
40,E4,1.3848435988390846,1.8848435988390846,58.0,0.7916343115124156,2.0832481881905673,2.0832481881905673
41,E4,1.3848435988390846,1.8848435988390846,58.0,0.7916343115124156,2.0832481881905673,2.0832481881905673
42,E4,1.3848435988390846,1.8848435988390846,58.0,0.7916343115124156,2.0832481881905673,2.0832481881905673
43,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
44,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
45,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
46,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
47,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
48,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
49,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
50,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
51,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
52,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
53,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
54,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
55,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
56,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
57,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
58,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
59,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
60,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
61,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
62,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
63,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
64,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
65,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
66,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
67,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
68,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
69,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
70,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
71,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
72,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
73,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
74,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
75,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
76,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
77,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
78,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
79,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
80,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
81,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
82,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
83,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
84,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
85,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
86,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
87,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
88,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
89,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
90,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
91,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
92,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
93,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
94,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
95,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
96,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
97,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
98,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
99,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
100,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
101,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
102,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
103,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
104,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
105,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
106,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
107,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
108,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
109,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
110,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
111,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
112,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
113,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
114,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
115,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
116,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
117,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
118,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
119,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
120,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
121,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
122,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
123,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
124,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
125,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
126,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
127,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
128,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
129,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
130,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
131,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
132,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
133,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
134,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
135,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
136,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
137,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
138,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
139,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
140,E4,0.8626894550145116,1.3626894550145114,58.0,0.5723295711060948,1.506130450279197,1.506130450279197
