Animal,Compound,Isomer,max_day,frac,rmse_all_days,rmse_nonzero_days
E3,PFDoDA,Branched,140,0.5,0.5027006589542383,0.7135950509054404
E3,PFDoDA,Branched,140,0.6,0.6001574768339569,0.8864733298649717
E3,PFDoDA,Branched,140,0.6666666666666666,0.6420773026871565,0.9491893161553734
E3,PFDoDA,Branched,140,0.7,0.6489674707422067,0.956650410465538
E3,PFDoDA,Branched,140,0.8,0.6601007696233439,0.9552195299363712
E3,PFDoDA,Branched,140,0.9,0.6624481291169684,0.9355412726545742
E3,PFDoDA,Linear,140,0.2,0.0,0.0
E3,PFDoDA,Linear,140,0.3,0.17243332993129948,0.26563627086753117
E3,PFDoDA,Linear,140,0.4,0.24749118163528663,0.35809412601706875
E3,PFDoDA,Linear,140,0.5,0.2597655189897408,0.3677431871773878
E3,PFDoDA,Linear,140,0.6,0.29406635275547244,0.4284057686217827
E3,PFDoDA,Linear,140,0.6666666666666666,0.31318458659792436,0.455623175138627
E3,PFDoDA,Linear,140,0.7,0.3177901301247363,0.46180188390653143
E3,PFDoDA,Linear,140,0.8,0.3258218066114898,0.4668203389219764
E3,PFDoDA,Linear,140,0.9,0.3282696952114427,0.46245951123320533
E3,PFDoDS,Branched,140,0.2,0.0,0.0
E3,PFDoDS,Branched,140,0.3,71.51817058595857,113.47237359574704
E3,PFDoDS,Branched,140,0.4,22.304842773709023,31.981613265037673
E3,PFDoDS,Branched,140,0.5,23.83022896905852,33.98734804053335
E3,PFDoDS,Branched,140,0.6,27.181428104031227,39.64359425369688
E3,PFDoDS,Branched,140,0.6666666666666666,28.899770372690725,42.19063901491314
E3,PFDoDS,Branched,140,0.7,29.273405682128494,42.70357548682821
E3,PFDoDS,Branched,140,0.8,29.91645908401983,43.15156182396594
E3,PFDoDS,Branched,140,0.9,30.14302058805908,42.67365779939972
E3,PFDoDS,Linear,140,0.2,0.0,0.0
E3,PFDoDS,Linear,140,0.3,5.6189789498232745,8.291441202327322
E3,PFDoDS,Linear,140,0.4,6.906477190705524,10.055126126880095
E3,PFDoDS,Linear,140,0.5,7.151815973982229,10.335412621708011
E3,PFDoDS,Linear,140,0.6,7.841736779628944,11.485889906507165
E3,PFDoDS,Linear,140,0.6666666666666666,8.200345886024065,12.007451344827592
E3,PFDoDS,Linear,140,0.7,8.279551430822515,12.108210750987698
E3,PFDoDS,Linear,140,0.8,8.389766946217645,12.169149133805467
E3,PFDoDS,Linear,140,0.9,8.417233317478814,12.024416160752988
E3,PFHpA,Branched,140,0.2,0.0,0.0
E3,PFHpA,Branched,140,0.3,0.16997591651559024,0.2603168489758169
E3,PFHpA,Branched,140,0.4,0.20687848814177812,0.32052865955907806
E3,PFHpA,Branched,140,0.5,0.23813767750381942,0.3687981320319421
E3,PFHpA,Branched,140,0.6,0.283055381617853,0.44292098747961206
E3,PFHpA,Branched,140,0.6666666666666666,0.3015339789700204,0.472249459565626
E3,PFHpA,Branched,140,0.7,0.30400500400478064,0.476218029182058
E3,PFHpA,Branched,140,0.8,0.30156096996262455,0.4710482343830688
E3,PFHpA,Branched,140,0.9,0.29763497004080863,0.4626873599434456
E3,PFHpA,Linear,140,0.2,0.0,0.0
E3,PFHpA,Linear,140,0.3,0.9814640015181471,1.5109178753016224
E3,PFHpA,Linear,140,0.4,1.8877122215959148,2.99537589416207
E3,PFHpA,Linear,140,0.5,1.3573339118578467,2.096470397252301
E3,PFHpA,Linear,140,0.6,1.5590484009042216,2.4177560547585957
E3,PFHpA,Linear,140,0.6666666666666666,1.6649398086374907,2.589023693939963
E3,PFHpA,Linear,140,0.7,1.6659151048566725,2.5871609579038553
E3,PFHpA,Linear,140,0.8,1.6532643369921087,2.555267271310759
E3,PFHpA,Linear,140,0.9,1.6306805254979115,2.5000482453741038
E3,PFHpS,Branched,140,0.2,0.0,
E3,PFHpS,Branched,140,0.3,0.0,
E3,PFHpS,Branched,140,0.4,0.0,
E3,PFHpS,Branched,140,0.5,0.0,
E3,PFHpS,Branched,140,0.6,0.0,
E3,PFHpS,Branched,140,0.6666666666666666,0.0,
E3,PFHpS,Branched,140,0.7,0.0,
E3,PFHpS,Branched,140,0.8,0.0,
E3,PFHpS,Branched,140,0.9,0.0,
E3,PFHpS,Linear,140,0.2,0.0,0.0
E3,PFHpS,Linear,140,0.3,0.13056992356878666,0.20489886593387535
E3,PFHpS,Linear,140,0.4,0.1600136194066311,0.2454446330375988
E3,PFHpS,Linear,140,0.5,0.1709286007474162,0.2602544279217789
E3,PFHpS,Linear,140,0.6,0.20399252197500806,0.31460917612491707
E3,PFHpS,Linear,140,0.6666666666666666,0.21184309920549443,0.32624223408214903
E3,PFHpS,Linear,140,0.7,0.21178160784623679,0.3253090789926612
E3,PFHpS,Linear,140,0.8,0.2101931846656295,0.31995560773391124
E3,PFHpS,Linear,140,0.9,0.20668776450717222,0.30806520299296114
E3,PFHxA,Branched,140,0.2,0.0,
E3,PFHxA,Branched,140,0.3,0.0,
E3,PFHxA,Branched,140,0.4,0.0,
E3,PFHxA,Branched,140,0.5,0.0,
E3,PFHxA,Branched,140,0.6,0.0,
E3,PFHxA,Branched,140,0.6666666666666666,0.0,
E3,PFHxA,Branched,140,0.7,0.0,
E3,PFHxA,Branched,140,0.8,0.0,
E3,PFHxA,Branched,140,0.9,0.0,
E3,PFHxA,Linear,140,0.2,0.0,0.0
E3,PFHxA,Linear,140,0.3,3.8427723739390856,5.875189670842783
E3,PFHxA,Linear,140,0.4,4.97947419749275,7.640073426029752
E3,PFHxA,Linear,140,0.5,5.4680940072903566,8.476852300297518
E3,PFHxA,Linear,140,0.6,6.434993268892733,10.021738420750486
E3,PFHxA,Linear,140,0.6666666666666666,6.809566975141827,10.620755722756996
E3,PFHxA,Linear,140,0.7,6.849510217115125,10.681550152482574
E3,PFHxA,Linear,140,0.8,6.7958470820724,10.558528878391378
E3,PFHxA,Linear,140,0.9,6.7190995407802045,10.38492927983473
E3,PFHxS,Branched,140,0.2,0.0,0.0
E3,PFHxS,Branched,140,0.3,0.08528939533634824,0.1299799077754679
E3,PFHxS,Branched,140,0.4,0.1172627394140595,0.1799223832608424
E3,PFHxS,Branched,140,0.5,0.12726089303164984,0.19503238652962604
E3,PFHxS,Branched,140,0.6,0.14648593801386378,0.22566769667025952
E3,PFHxS,Branched,140,0.6666666666666666,0.15457327572653543,0.23849894198853863
E3,PFHxS,Branched,140,0.7,0.1550292618239557,0.23892862562301298
E3,PFHxS,Branched,140,0.8,0.15294394153528726,0.2332339455791487
E3,PFHxS,Branched,140,0.9,0.15078742051560792,0.2263010340570076
E3,PFHxS,Linear,140,0.2,0.0,0.0
E3,PFHxS,Linear,140,0.3,0.35419016847896256,0.5438874662927924
E3,PFHxS,Linear,140,0.4,0.6926421408532196,1.0990677224299183
E3,PFHxS,Linear,140,0.5,0.4928804732990353,0.7627700852324751
E3,PFHxS,Linear,140,0.6,0.5740080562417378,0.8901114111890454
E3,PFHxS,Linear,140,0.6666666666666666,0.6059251352966532,0.9414974286614269
E3,PFHxS,Linear,140,0.7,0.6075460296969343,0.9431131251546279
E3,PFHxS,Linear,140,0.8,0.6024486103468483,0.9303699667513226
E3,PFHxS,Linear,140,0.9,0.5946755278349525,0.9113049509186789
E3,PFNA,Branched,140,0.2,0.0,0.0
E3,PFNA,Branched,140,0.3,0.06271035471776162,0.09662668965148968
E3,PFNA,Branched,140,0.4,0.0778881218032339,0.11853641961692189
E3,PFNA,Branched,140,0.5,0.08438920657485051,0.12887500642663946
E3,PFNA,Branched,140,0.6,0.09912997884619897,0.152958851808806
E3,PFNA,Branched,140,0.6666666666666666,0.10522243421474767,0.1627677948057274
E3,PFNA,Branched,140,0.7,0.10542262417375431,0.16284687249790322
E3,PFNA,Branched,140,0.8,0.104503747599002,0.16035157946820602
E3,PFNA,Branched,140,0.9,0.1026194175487297,0.1551900043450669
E3,PFNA,Linear,140,0.2,0.0,0.0
E3,PFNA,Linear,140,0.3,0.12781073329535048,0.19523699369274297
E3,PFNA,Linear,140,0.4,0.2676267483845934,0.4246636227562598
E3,PFNA,Linear,140,0.5,0.18714631848623295,0.28922159895709076
E3,PFNA,Linear,140,0.6,0.21833494991470553,0.3391266514954666
E3,PFNA,Linear,140,0.6666666666666666,0.2313127257179716,0.3597126340603827
E3,PFNA,Linear,140,0.7,0.23169175944597878,0.3599079047438319
E3,PFNA,Linear,140,0.8,0.22957546627190267,0.354814040895311
E3,PFNA,Linear,140,0.9,0.22585977504457005,0.3455945138798934
E3,PFNS,Branched,140,0.2,0.0,0.0
E3,PFNS,Branched,140,0.3,108.25686953551524,171.77937064474014
E3,PFNS,Branched,140,0.4,118.93160141689773,177.7600206053237
E3,PFNS,Branched,140,0.5,127.47973481670823,194.78377830850766
E3,PFNS,Branched,140,0.6,148.01189064625027,229.0495896666494
E3,PFNS,Branched,140,0.6666666666666666,159.9608184001721,248.66899963899607
E3,PFNS,Branched,140,0.7,161.94939171953828,251.85625056796613
E3,PFNS,Branched,140,0.8,162.52874376801924,252.23253964130652
E3,PFNS,Branched,140,0.9,160.8430525752205,248.00536782872868
E3,PFNS,Linear,140,0.2,0.0,0.0
E3,PFNS,Linear,140,0.3,52.44441839797715,75.81005404219962
E3,PFNS,Linear,140,0.4,56.80797282488065,84.87301192029716
E3,PFNS,Linear,140,0.5,61.14946940407659,93.4695824858528
E3,PFNS,Linear,140,0.6,71.25258701914078,110.31725895394767
E3,PFNS,Linear,140,0.6666666666666666,77.10403795321163,119.82707603657911
E3,PFNS,Linear,140,0.7,78.1143297882924,121.46248205938697
E3,PFNS,Linear,140,0.8,78.11709756724564,121.13698472427285
E3,PFNS,Linear,140,0.9,77.25014918627986,118.98918345375782
E3,PFOA,Branched,140,0.2,0.0,0.0
E3,PFOA,Branched,140,0.3,3.899255535823845,6.046381289557498
E3,PFOA,Branched,140,0.4,4.748847720968501,7.353003869232134
E3,PFOA,Branched,140,0.5,5.010922420657868,7.789525723256962
E3,PFOA,Branched,140,0.6,5.778294127640993,9.066466687515447
E3,PFOA,Branched,140,0.6666666666666666,6.126650743878206,9.611528026609871
E3,PFOA,Branched,140,0.7,6.157692032808465,9.658613414040326
E3,PFOA,Branched,140,0.8,6.132491538250262,9.60177282167165
E3,PFOA,Branched,140,0.9,6.080256835658554,9.496248231344547
E3,PFOA,Linear,140,0.2,0.0,0.0
E3,PFOA,Linear,140,0.3,19.07883351677022,29.493367367260586
E3,PFOA,Linear,140,0.4,23.391516994681567,36.130434062995185
E3,PFOA,Linear,140,0.5,25.30581263121198,39.30486835714063
E3,PFOA,Linear,140,0.6,28.994779986991873,45.3142575661998
E3,PFOA,Linear,140,0.6666666666666666,31.034134224742164,48.61087877665762
E3,PFOA,Linear,140,0.7,31.251559026460985,48.96058486192783
E3,PFOA,Linear,140,0.8,31.03202931381109,48.476993924714975
E3,PFOA,Linear,140,0.9,30.717943284941725,47.80817477503426
E3,PFOS,Branched,140,0.2,0.0,0.0
E3,PFOS,Branched,140,0.3,5.311717862622705,8.337515094254528
E3,PFOS,Branched,140,0.4,6.37196889612102,9.694838287811532
E3,PFOS,Branched,140,0.5,6.892486454875392,10.434581997794297
E3,PFOS,Branched,140,0.6,8.28749707746149,12.743973083617016
E3,PFOS,Branched,140,0.6666666666666666,8.629919380245605,13.250117126321319
E3,PFOS,Branched,140,0.7,8.60631419391366,13.160917807827198
E3,PFOS,Branched,140,0.8,8.546927609375421,12.928716110267375
E3,PFOS,Branched,140,0.9,8.417455675788444,12.402819880769403
E3,PFOS,Linear,140,0.2,0.0,0.0
E3,PFOS,Linear,140,0.3,61.75874393664078,97.92990460652763
E3,PFOS,Linear,140,0.4,47.27367603400252,72.94623562075245
E3,PFOS,Linear,140,0.5,55.10609594886128,85.1936210990273
E3,PFOS,Linear,140,0.6,65.7548969126164,102.65634272067071
E3,PFOS,Linear,140,0.6666666666666666,69.74087353453675,108.91239560416842
E3,PFOS,Linear,140,0.7,70.33958151522258,109.87485868604975
E3,PFOS,Linear,140,0.8,69.95532499100604,108.94289894710398
E3,PFOS,Linear,140,0.9,68.95329626516111,106.66377203509197
E3,PFPeA,Linear,140,0.2,0.0,0.0
E3,PFPeA,Linear,140,0.3,20.595395063211033,32.31598899609268
E3,PFPeA,Linear,140,0.4,24.76222871801051,37.83367469578341
E3,PFPeA,Linear,140,0.5,26.917411131999245,41.270703184281125
E3,PFPeA,Linear,140,0.6,31.351136062126873,48.32278657761053
E3,PFPeA,Linear,140,0.6666666666666666,33.16747776653123,51.24678749298874
E3,PFPeA,Linear,140,0.7,33.22177213659886,51.25248081430934
E3,PFPeA,Linear,140,0.8,32.884362950547334,50.289045128369786
E3,PFPeA,Linear,140,0.9,32.42356442834472,48.87985291364166
E3,PFPeS,Linear,140,0.2,0.0,0.0
E3,PFPeS,Linear,140,0.3,0.43942000813710347,0.7139393622836786
E3,PFPeS,Linear,140,0.4,0.05305366667374828,0.08123490877200112
E3,PFPeS,Linear,140,0.5,0.059469017383413876,0.09265537028551761
E3,PFPeS,Linear,140,0.6,0.06993511677355027,0.11057321804835923
E3,PFPeS,Linear,140,0.6666666666666666,0.07079884727010342,0.11163100560157327
E3,PFPeS,Linear,140,0.7,0.07057195210254,0.11096736126662214
E3,PFPeS,Linear,140,0.8,0.0700859607771334,0.10945958329237306
E3,PFPeS,Linear,140,0.9,0.06924795600914903,0.10662362801968436
E3,PFSAs,Branched,140,0.2,0.0,0.0
E3,PFSAs,Branched,140,0.3,230.35763315687078,327.4208194640864
E3,PFSAs,Branched,140,0.4,273.4127960824052,403.0105612506746
E3,PFSAs,Branched,140,0.5,297.08576932199634,447.7091052801909
E3,PFSAs,Branched,140,0.6,345.81224518235376,530.5648611631551
